# MODEL ATMOSPHERE NO.  6
#
#
#      Z         P        T     REL H    H2O                          AEROSOL
#     (KM)      (MB)     (K)     (%)  (GM / M3)  TYPE                 PROFILE
#                              [Before scaling]
#     2.250   770.655  273.53   52.18 2.596E+00 USER RAIN NO CLOUD  USER RAIN NO CLOUD  
#
#TOTAL COLUMN ABSORBER AMOUNTS FOR THE LINE-OF-SIGHT PATH:
#
#                 HNO3      O3 UV      CNTMSLF1    CNTMSLF2    CNTMFRN     N2 CONT     MOL SCAT
#               (ATM CM)   (ATM CM)   (MOL CM-2)  (MOL CM-2)  (MOL CM-2)             (550 NM EXT)
#            3.5216E-04  3.3824E-01  3.2010E+19  2.5522E+19  1.1881E+22  2.3466E+00  7.4361E-02
#
#
#                AER 1       AER 2       AER 3       AER 4      CIRRUS     WAT DROP    ICE PART   MEAN AER RH
#                                                                         (KM GM/M3)  (KM GM/M3)    (PRCNT)
#              0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000        0.00
#
#
#
#                H2O         O3          CO2         CO          CH4         N2O
#             (                                   ATM CM                                   )
#            6.3607E+02  3.3824E-01  2.2091E+02  6.1598E-02  1.0013E+00  1.8590E-01
#
#
#
#                O2          NH3         NO          NO2         SO2
#               (                      ATM CM                      )
#            1.2825E+05  8.3811E-05  2.5812E-04  2.0012E-04  5.9650E-05
#
#
#               CFC11       CFC12       CFC13       CFC14       CFC22      CFC113      CFC114
#             (                                    ATM CM                                    )
#            7.9177E-05  1.3973E-04  6.1363E-13  6.1363E-13  3.5415E-05  1.0965E-05  7.1047E-06
#
#
#              CFC115      CLONO2        HNO4      CHCL2F        CCL4        N2O5
#             (                                    ATM CM                                    )
#            6.1363E-13  3.8629E-05  4.1787E-05  6.1363E-13  7.2964E-05  2.7589E-06
#
#  wv(nm)     COMB_TR       H2O        O3    H2O_CT  MOL_SCAT   AER+CLD        O2 
   309.119   0.16750   1.00000   0.38050   1.00000   0.44080   1.00000   1.00000 
   309.071   0.16680   1.00000   0.37910   1.00000   0.44060   1.00000   1.00000 
   309.023   0.16590   1.00000   0.37730   1.00000   0.44030   1.00000   1.00000 
   308.976   0.16520   1.00000   0.37600   1.00000   0.44010   1.00000   1.00000 
   308.928   0.16370   1.00000   0.37270   1.00000   0.43980   1.00000   1.00000 
   308.880   0.16250   1.00000   0.37020   1.00000   0.43960   1.00000   1.00000 
   308.833   0.16140   1.00000   0.36800   1.00000   0.43940   1.00000   1.00000 
   308.785   0.16110   1.00000   0.36740   1.00000   0.43910   1.00000   1.00000 
   308.737   0.16030   1.00000   0.36580   1.00000   0.43890   1.00000   1.00000 
   308.690   0.15980   1.00000   0.36490   1.00000   0.43860   1.00000   1.00000 
   308.642   0.16000   1.00000   0.36550   1.00000   0.43840   1.00000   1.00000 
   308.594   0.16150   1.00000   0.36920   1.00000   0.43820   1.00000   1.00000 
   308.547   0.16230   1.00000   0.37130   1.00000   0.43790   1.00000   1.00000 
   308.499   0.16150   1.00000   0.36950   1.00000   0.43770   1.00000   1.00000 
   308.452   0.15940   1.00000   0.36500   1.00000   0.43740   1.00000   1.00000 
   308.404   0.15670   1.00000   0.35880   1.00000   0.43720   1.00000   1.00000 
   308.356   0.15450   1.00000   0.35400   1.00000   0.43700   1.00000   1.00000 
   308.309   0.15240   1.00000   0.34940   1.00000   0.43670   1.00000   1.00000 
   308.261   0.15080   1.00000   0.34590   1.00000   0.43650   1.00000   1.00000 
   308.214   0.15040   1.00000   0.34520   1.00000   0.43620   1.00000   1.00000 
   308.166   0.14990   1.00000   0.34430   1.00000   0.43600   1.00000   1.00000 
   308.119   0.14910   1.00000   0.34250   1.00000   0.43580   1.00000   1.00000 
   308.071   0.14870   1.00000   0.34190   1.00000   0.43550   1.00000   1.00000 
   308.024   0.14840   1.00000   0.34120   1.00000   0.43530   1.00000   1.00000 
   307.977   0.14830   1.00000   0.34140   1.00000   0.43500   1.00000   1.00000 
   307.929   0.14850   1.00000   0.34200   1.00000   0.43480   1.00000   1.00000 
   307.882   0.14910   1.00000   0.34350   1.00000   0.43460   1.00000   1.00000 
   307.834   0.14910   1.00000   0.34370   1.00000   0.43430   1.00000   1.00000 
   307.787   0.15000   1.00000   0.34600   1.00000   0.43410   1.00000   1.00000 
   307.740   0.15000   1.00000   0.34620   1.00000   0.43390   1.00000   1.00000 
   307.692   0.14910   1.00000   0.34420   1.00000   0.43360   1.00000   1.00000 
   307.645   0.14770   1.00000   0.34120   1.00000   0.43340   1.00000   1.00000 
   307.598   0.14720   1.00000   0.34030   1.00000   0.43310   1.00000   1.00000 
   307.550   0.14640   1.00000   0.33850   1.00000   0.43290   1.00000   1.00000 
   307.503   0.14510   1.00000   0.33580   1.00000   0.43270   1.00000   1.00000 
   307.456   0.14300   1.00000   0.33120   1.00000   0.43240   1.00000   1.00000 
   307.409   0.14120   1.00000   0.32710   1.00000   0.43220   1.00000   1.00000 
   307.361   0.13980   1.00000   0.32410   1.00000   0.43190   1.00000   1.00000 
   307.314   0.13840   1.00000   0.32100   1.00000   0.43170   1.00000   1.00000 
   307.267   0.13690   1.00000   0.31780   1.00000   0.43150   1.00000   1.00000 
   307.220   0.13500   1.00000   0.31360   1.00000   0.43120   1.00000   1.00000 
   307.172   0.13270   1.00000   0.30840   1.00000   0.43100   1.00000   1.00000 
   307.125   0.13060   1.00000   0.30360   1.00000   0.43070   1.00000   1.00000 
   307.078   0.12820   1.00000   0.29820   1.00000   0.43050   1.00000   1.00000 
   307.031   0.12650   1.00000   0.29450   1.00000   0.43030   1.00000   1.00000 
   306.984   0.12430   1.00000   0.28940   1.00000   0.43000   1.00000   1.00000 
   306.937   0.12200   1.00000   0.28430   1.00000   0.42980   1.00000   1.00000 
   306.890   0.11940   1.00000   0.27830   1.00000   0.42950   1.00000   1.00000 
   306.843   0.11810   1.00000   0.27550   1.00000   0.42930   1.00000   1.00000 
   306.796   0.11730   1.00000   0.27370   1.00000   0.42910   1.00000   1.00000 
   306.748   0.11590   1.00000   0.27080   1.00000   0.42880   1.00000   1.00000 
   306.701   0.11490   1.00000   0.26860   1.00000   0.42860   1.00000   1.00000 
   306.654   0.11340   1.00000   0.26530   1.00000   0.42830   1.00000   1.00000 
   306.607   0.11160   1.00000   0.26120   1.00000   0.42810   1.00000   1.00000 
   306.560   0.11020   1.00000   0.25810   1.00000   0.42790   1.00000   1.00000 
   306.513   0.10850   1.00000   0.25410   1.00000   0.42760   1.00000   1.00000 
   306.466   0.10660   1.00000   0.24980   1.00000   0.42740   1.00000   1.00000 
   306.419   0.10500   1.00000   0.24640   1.00000   0.42710   1.00000   1.00000 
   306.373   0.10410   1.00000   0.24440   1.00000   0.42690   1.00000   1.00000 
   306.326   0.10390   1.00000   0.24380   1.00000   0.42670   1.00000   1.00000 
   306.279   0.10320   1.00000   0.24240   1.00000   0.42640   1.00000   1.00000 
   306.232   0.10310   1.00000   0.24240   1.00000   0.42620   1.00000   1.00000 
   306.185   0.10350   1.00000   0.24340   1.00000   0.42590   1.00000   1.00000 
   306.138   0.10360   1.00000   0.24380   1.00000   0.42570   1.00000   1.00000 
   306.091   0.10380   1.00000   0.24430   1.00000   0.42550   1.00000   1.00000 
   306.044   0.10320   1.00000   0.24310   1.00000   0.42520   1.00000   1.00000 
   305.998   0.10220   1.00000   0.24090   1.00000   0.42500   1.00000   1.00000 
   305.951   0.10160   1.00000   0.23960   1.00000   0.42480   1.00000   1.00000 
   305.904   0.10100   1.00000   0.23810   1.00000   0.42450   1.00000   1.00000 
   305.857   0.09980   1.00000   0.23540   1.00000   0.42430   1.00000   1.00000 
   305.810   0.09910   1.00000   0.23410   1.00000   0.42400   1.00000   1.00000 
   305.764   0.09850   1.00000   0.23270   1.00000   0.42380   1.00000   1.00000 
   305.717   0.09830   1.00000   0.23230   1.00000   0.42360   1.00000   1.00000 
   305.670   0.09840   1.00000   0.23270   1.00000   0.42330   1.00000   1.00000 
   305.623   0.09810   1.00000   0.23210   1.00000   0.42310   1.00000   1.00000 
   305.577   0.09790   1.00000   0.23190   1.00000   0.42280   1.00000   1.00000 
   305.530   0.09770   1.00000   0.23150   1.00000   0.42260   1.00000   1.00000 
   305.483   0.09770   1.00000   0.23160   1.00000   0.42240   1.00000   1.00000 
   305.437   0.09660   1.00000   0.22910   1.00000   0.42210   1.00000   1.00000 
   305.390   0.09550   1.00000   0.22670   1.00000   0.42190   1.00000   1.00000 
   305.344   0.09450   1.00000   0.22450   1.00000   0.42160   1.00000   1.00000 
   305.297   0.09400   1.00000   0.22340   1.00000   0.42140   1.00000   1.00000 
   305.250   0.09320   1.00000   0.22150   1.00000   0.42120   1.00000   1.00000 
   305.204   0.09160   1.00000   0.21780   1.00000   0.42090   1.00000   1.00000 
   305.157   0.09000   1.00000   0.21410   1.00000   0.42070   1.00000   1.00000 
   305.111   0.08860   1.00000   0.21100   1.00000   0.42040   1.00000   1.00000 
   305.064   0.08740   1.00000   0.20840   1.00000   0.42020   1.00000   1.00000 
   305.018   0.08620   1.00000   0.20550   1.00000   0.42000   1.00000   1.00000 
   304.971   0.08450   1.00000   0.20150   1.00000   0.41970   1.00000   1.00000 
   304.925   0.08250   1.00000   0.19690   1.00000   0.41950   1.00000   1.00000 
   304.878   0.08060   1.00000   0.19260   1.00000   0.41930   1.00000   1.00000 
   304.832   0.07940   1.00000   0.18980   1.00000   0.41900   1.00000   1.00000 
   304.785   0.07860   1.00000   0.18790   1.00000   0.41880   1.00000   1.00000 
   304.739   0.07680   1.00000   0.18380   1.00000   0.41850   1.00000   1.00000 
   304.692   0.07560   1.00000   0.18110   1.00000   0.41830   1.00000   1.00000 
   304.646   0.07300   1.00000   0.17490   1.00000   0.41810   1.00000   1.00000 
   304.599   0.07210   1.00000   0.17300   1.00000   0.41780   1.00000   1.00000 
   304.553   0.07100   1.00000   0.17020   1.00000   0.41760   1.00000   1.00000 
   304.507   0.07010   1.00000   0.16830   1.00000   0.41730   1.00000   1.00000 
   304.460   0.06930   1.00000   0.16650   1.00000   0.41710   1.00000   1.00000 
   304.414   0.06850   1.00000   0.16450   1.00000   0.41690   1.00000   1.00000 
   304.368   0.06750   1.00000   0.16240   1.00000   0.41660   1.00000   1.00000 
   304.321   0.06650   1.00000   0.16010   1.00000   0.41640   1.00000   1.00000 
   304.275   0.06570   1.00000   0.15820   1.00000   0.41610   1.00000   1.00000 
   304.229   0.06460   1.00000   0.15580   1.00000   0.41590   1.00000   1.00000 
   304.183   0.06320   1.00000   0.15240   1.00000   0.41570   1.00000   1.00000 
   304.136   0.06210   1.00000   0.14980   1.00000   0.41540   1.00000   1.00000 
   304.090   0.06160   1.00000   0.14880   1.00000   0.41520   1.00000   1.00000 
   304.044   0.06100   1.00000   0.14720   1.00000   0.41490   1.00000   1.00000 
   303.998   0.06080   1.00000   0.14680   1.00000   0.41470   1.00000   1.00000 
   303.951   0.06060   1.00000   0.14640   1.00000   0.41450   1.00000   1.00000 
   303.905   0.06050   1.00000   0.14620   1.00000   0.41420   1.00000   1.00000 
   303.859   0.06070   1.00000   0.14680   1.00000   0.41400   1.00000   1.00000 
   303.813   0.06090   1.00000   0.14730   1.00000   0.41380   1.00000   1.00000 
   303.767   0.06080   1.00000   0.14720   1.00000   0.41350   1.00000   1.00000 
   303.721   0.06030   1.00000   0.14610   1.00000   0.41330   1.00000   1.00000 
   303.674   0.05960   1.00000   0.14450   1.00000   0.41300   1.00000   1.00000 
   303.628   0.05940   1.00000   0.14400   1.00000   0.41280   1.00000   1.00000 
   303.582   0.05860   1.00000   0.14230   1.00000   0.41260   1.00000   1.00000 
   303.536   0.05830   1.00000   0.14160   1.00000   0.41230   1.00000   1.00000 
   303.490   0.05760   1.00000   0.14000   1.00000   0.41210   1.00000   1.00000 
   303.444   0.05760   1.00000   0.14010   1.00000   0.41180   1.00000   1.00000 
   303.398   0.05620   1.00000   0.13670   1.00000   0.41160   1.00000   1.00000 
   303.352   0.05590   1.00000   0.13610   1.00000   0.41140   1.00000   1.00000 
   303.306   0.05600   1.00000   0.13630   1.00000   0.41110   1.00000   1.00000 
   303.260   0.05520   1.00000   0.13460   1.00000   0.41090   1.00000   1.00000 
   303.214   0.05420   1.00000   0.13200   1.00000   0.41060   1.00000   1.00000 
   303.168   0.05330   1.00000   0.13000   1.00000   0.41040   1.00000   1.00000 
   303.122   0.05270   1.00000   0.12850   1.00000   0.41020   1.00000   1.00000 
   303.076   0.05190   1.00000   0.12680   1.00000   0.40990   1.00000   1.00000 
   303.030   0.05090   1.00000   0.12440   1.00000   0.40970   1.00000   1.00000 
   302.984   0.04970   1.00000   0.12160   1.00000   0.40950   1.00000   1.00000 
   302.939   0.04840   1.00000   0.11850   1.00000   0.40920   1.00000   1.00000 
   302.893   0.04740   1.00000   0.11610   1.00000   0.40900   1.00000   1.00000 
   302.847   0.04670   1.00000   0.11440   1.00000   0.40870   1.00000   1.00000 
   302.801   0.04600   1.00000   0.11280   1.00000   0.40850   1.00000   1.00000 
   302.755   0.04490   1.00000   0.11010   1.00000   0.40830   1.00000   1.00000 
   302.709   0.04380   1.00000   0.10750   1.00000   0.40800   1.00000   1.00000 
   302.663   0.04280   1.00000   0.10510   1.00000   0.40780   1.00000   1.00000 
   302.618   0.04190   1.00000   0.10300   1.00000   0.40750   1.00000   1.00000 
   302.572   0.04110   1.00000   0.10120   1.00000   0.40730   1.00000   1.00000 
   302.526   0.04020   1.00000   0.09890   1.00000   0.40710   1.00000   1.00000 
   302.480   0.03930   1.00000   0.09680   1.00000   0.40680   1.00000   1.00000 
   302.435   0.03850   1.00000   0.09500   1.00000   0.40660   1.00000   1.00000 
   302.389   0.03760   1.00000   0.09260   1.00000   0.40640   1.00000   1.00000 
   302.343   0.03690   1.00000   0.09110   1.00000   0.40610   1.00000   1.00000 
   302.297   0.03650   1.00000   0.09000   1.00000   0.40590   1.00000   1.00000 
   302.252   0.03610   1.00000   0.08920   1.00000   0.40560   1.00000   1.00000 
   302.206   0.03550   1.00000   0.08770   1.00000   0.40540   1.00000   1.00000 
   302.160   0.03480   1.00000   0.08620   1.00000   0.40520   1.00000   1.00000 
   302.115   0.03440   1.00000   0.08510   1.00000   0.40490   1.00000   1.00000 
   302.069   0.03390   1.00000   0.08400   1.00000   0.40470   1.00000   1.00000 
   302.024   0.03350   1.00000   0.08290   1.00000   0.40440   1.00000   1.00000 
   301.978   0.03310   1.00000   0.08220   1.00000   0.40420   1.00000   1.00000 
   301.932   0.03290   1.00000   0.08160   1.00000   0.40400   1.00000   1.00000 
   301.887   0.03270   1.00000   0.08100   1.00000   0.40370   1.00000   1.00000 
   301.841   0.03240   1.00000   0.08030   1.00000   0.40350   1.00000   1.00000 
   301.796   0.03220   1.00000   0.08000   1.00000   0.40330   1.00000   1.00000 
   301.750   0.03200   1.00000   0.07960   1.00000   0.40300   1.00000   1.00000 
   301.705   0.03180   1.00000   0.07900   1.00000   0.40280   1.00000   1.00000 
   301.659   0.03160   1.00000   0.07850   1.00000   0.40250   1.00000   1.00000 
   301.614   0.03130   1.00000   0.07800   1.00000   0.40230   1.00000   1.00000 
   301.568   0.03110   1.00000   0.07750   1.00000   0.40210   1.00000   1.00000 
   301.523   0.03080   1.00000   0.07660   1.00000   0.40180   1.00000   1.00000 
   301.477   0.03020   1.00000   0.07520   1.00000   0.40160   1.00000   1.00000 
   301.432   0.02960   1.00000   0.07370   1.00000   0.40130   1.00000   1.00000 
   301.386   0.02900   1.00000   0.07230   1.00000   0.40110   1.00000   1.00000 
   301.341   0.02860   1.00000   0.07150   1.00000   0.40090   1.00000   1.00000 
   301.296   0.02820   1.00000   0.07040   1.00000   0.40060   1.00000   1.00000 
   301.250   0.02760   1.00000   0.06910   1.00000   0.40040   1.00000   1.00000 
   301.205   0.02720   1.00000   0.06800   1.00000   0.40020   1.00000   1.00000 
   301.159   0.02620   1.00000   0.06560   1.00000   0.39990   1.00000   1.00000 
   301.114   0.02540   1.00000   0.06350   1.00000   0.39970   1.00000   1.00000 
   301.069   0.02480   1.00000   0.06220   1.00000   0.39940   1.00000   1.00000 
   301.023   0.02430   1.00000   0.06090   1.00000   0.39920   1.00000   1.00000 
   300.978   0.02350   1.00000   0.05910   1.00000   0.39900   1.00000   1.00000 
   300.933   0.02270   1.00000   0.05710   1.00000   0.39870   1.00000   1.00000 
   300.888   0.02220   1.00000   0.05580   1.00000   0.39850   1.00000   1.00000 
   300.842   0.02150   1.00000   0.05410   1.00000   0.39830   1.00000   1.00000 
   300.797   0.02100   1.00000   0.05270   1.00000   0.39800   1.00000   1.00000 
   300.752   0.02060   1.00000   0.05180   1.00000   0.39780   1.00000   1.00000 
   300.707   0.02000   1.00000   0.05040   1.00000   0.39750   1.00000   1.00000 
   300.661   0.01950   1.00000   0.04910   1.00000   0.39730   1.00000   1.00000 
   300.616   0.01910   1.00000   0.04810   1.00000   0.39710   1.00000   1.00000 
   300.571   0.01880   1.00000   0.04750   1.00000   0.39680   1.00000   1.00000 
   300.526   0.01870   1.00000   0.04710   1.00000   0.39660   1.00000   1.00000 
   300.481   0.01840   1.00000   0.04660   1.00000   0.39640   1.00000   1.00000 
   300.436   0.01820   1.00000   0.04590   1.00000   0.39610   1.00000   1.00000 
   300.391   0.01780   1.00000   0.04510   1.00000   0.39590   1.00000   1.00000 
   300.345   0.01770   1.00000   0.04480   1.00000   0.39560   1.00000   1.00000 
   300.300   0.01740   1.00000   0.04400   1.00000   0.39540   1.00000   1.00000 
   300.255   0.01700   1.00000   0.04320   1.00000   0.39520   1.00000   1.00000 
   300.210   0.01650   1.00000   0.04190   1.00000   0.39490   1.00000   1.00000 
   300.165   0.01620   1.00000   0.04130   1.00000   0.39470   1.00000   1.00000 
   300.120   0.01610   1.00000   0.04090   1.00000   0.39450   1.00000   1.00000 
   300.075   0.01580   1.00000   0.04020   1.00000   0.39420   1.00000   1.00000 
   300.030   0.01570   1.00000   0.03990   1.00000   0.39400   1.00000   1.00000 
   299.985   0.01530   1.00000   0.03890   1.00000   0.39370   1.00000   1.00000 
   299.940   0.01540   1.00000   0.03930   1.00000   0.39350   1.00000   1.00000 
   299.895   0.01520   1.00000   0.03870   1.00000   0.39330   1.00000   1.00000 
   299.850   0.01500   1.00000   0.03820   1.00000   0.39300   1.00000   1.00000 
   299.805   0.01480   1.00000   0.03770   1.00000   0.39280   1.00000   1.00000 
   299.760   0.01460   1.00000   0.03720   1.00000   0.39250   1.00000   1.00000 
   299.715   0.01430   1.00000   0.03650   1.00000   0.39230   1.00000   1.00000 
   299.670   0.01390   1.00000   0.03550   1.00000   0.39210   1.00000   1.00000 
   299.625   0.01350   1.00000   0.03440   1.00000   0.39180   1.00000   1.00000 
   299.581   0.01300   1.00000   0.03310   1.00000   0.39160   1.00000   1.00000 
   299.536   0.01290   1.00000   0.03290   1.00000   0.39140   1.00000   1.00000 
   299.491   0.01260   1.00000   0.03220   1.00000   0.39110   1.00000   1.00000 
   299.446   0.01210   1.00000   0.03100   1.00000   0.39090   1.00000   1.00000 
   299.401   0.01160   1.00000   0.02970   1.00000   0.39070   1.00000   1.00000 
   299.356   0.01110   1.00000   0.02850   1.00000   0.39040   1.00000   1.00000 
   299.312   0.01090   1.00000   0.02800   1.00000   0.39020   1.00000   1.00000 
   299.267   0.01070   1.00000   0.02750   1.00000   0.38990   1.00000   1.00000 
   299.222   0.01040   1.00000   0.02670   1.00000   0.38970   1.00000   1.00000 
   299.177   0.01000   1.00000   0.02560   1.00000   0.38950   1.00000   1.00000 
   299.133   0.00930   1.00000   0.02380   1.00000   0.38920   1.00000   1.00000 
   299.088   0.00910   1.00000   0.02330   1.00000   0.38900   1.00000   1.00000 
   299.043   0.00900   1.00000   0.02320   1.00000   0.38880   1.00000   1.00000 
   298.998   0.00890   1.00000   0.02300   1.00000   0.38850   1.00000   1.00000 
   298.954   0.00850   1.00000   0.02200   1.00000   0.38830   1.00000   1.00000 
   298.909   0.00820   1.00000   0.02110   1.00000   0.38800   1.00000   1.00000 
   298.864   0.00800   1.00000   0.02080   1.00000   0.38780   1.00000   1.00000 
   298.820   0.00800   1.00000   0.02080   1.00000   0.38760   1.00000   1.00000 
   298.775   0.00790   1.00000   0.02040   1.00000   0.38730   1.00000   1.00000 
   298.730   0.00750   1.00000   0.01950   1.00000   0.38710   1.00000   1.00000 
   298.686   0.00760   1.00000   0.01960   1.00000   0.38690   1.00000   1.00000 
   298.641   0.00750   1.00000   0.01950   1.00000   0.38660   1.00000   1.00000 
   298.597   0.00730   1.00000   0.01880   1.00000   0.38640   1.00000   1.00000 
   298.552   0.00730   1.00000   0.01880   1.00000   0.38610   1.00000   1.00000 
   298.507   0.00720   1.00000   0.01870   1.00000   0.38590   1.00000   1.00000 
